label,tweet,index
1,still understand bitches high shool would put false eyelashes every fucking day,8092
2,"strong force, leprechauns are.",8093
1,katy clear lake hoes,8094
0,oh no. drafted gay ass come tv? well u welcome redskins nation. queers lot niggers.,8095
2,jimmy two-man doo-wop performance went live youtube! fall onto night htt,8096
1,thugga let ur bitch suck'em rentals!,8097
1,"literally never get home, shit retarded",8098
1,"said, ok u let ur man punch u ur pussy long makes u cum?",8099
1,nigga dm'd bitch said ur eyes beautiful melt lmaoooo nigga thought reading romantic comedy movie script,8100
1,new bitch finer mf understand shit say,8101
2,naw juss like making lil mad gone long tho hate boonies,8102
1,yo mama confused u lol . hoes ain't got manners,8103
1,niggas tryna fuck next nigga bitch knowing bitch next nigga bitch,8104
1,hoe bust ha knee caps,8105
0,ah nigga dat cares opinions get involve hoe shit either gay broke ain't getting enough pussy!,8106
0,"shut nigger ass, lamar",8107
1,ya mom lick ass christmas gifts bitch lol,8108
1,cant turn hoe housewife.,8109
1,guy i'd definitely dress fuck right pussy guy,8110
1,"lil bitch called me, said needa break. leave. cuz bitch i'm doin great!",8111
1,basic bitch starter pack,8112
1,| kore | korean girlfriend pussy,8113
1,eat pussy,8114
1,paul thinkin bout gettin rentals da weekend oooh shit bitches betta stay da streets,8115
2,want hear truth looking hear makes feel warm fuzzy inside? choose truth,8116
1,someone sent months ago bitch,8117
1,tend sense bitches older me. that's sad.,8118
1,i'd drive crazy ghetto ass school everyday.,8119
1,bitch look like kurt cobain older bro,8120
1,"aye nigga, tryna freestyle? trash though lol",8121
1,way near life bitch lmao,8122
1,love ho,8123
1,realest bitch know. lol,8124
1,"forreal forreal, would let founder capcom fuck bitch. made street fighter marvel vs capcom eternally grateful",8125
2,morning terror read 99% ocean's trash gone one knows went,8126
1,hey bitch imy,8127
1,face bitches expect care,8128
1,hoe money gooooooooooood,8129
2,s/o real fans wait want put trash like rappers go,8130
0,".i fuckin' want i'm tired bullshit faggot ass, closet racist, wannabe-commune-without-railroad state cal",8131
1,first time 3. lol ; yuhhhh hit hoe!,8132
2,east coast there's colored hair everywhere. must sweetest wave ever.,8133
1,young pill chamberlain bitches love music,8134
1,"welcome good burger, home good burger, fuck bitch?",8135
1,negro keep adding baby fat got older.,8136
1,cant fuck around wit young niggas cause acting like hoes,8137
1,"' ok texas bitch keep textin , callin cryin stressin bout another bitch allegedly .",8138
1,ain't nothing cut bitch off.,8139
1,yeah nfl trash fuck london shit,8140
1,smoke like 20 backwoods day cop dem bitches da box woe,8141
1,school please fuckin remove random ass trash cans middle hallway always fuckin run,8142
1,honestly enough bad bitches universe everyone (not including dykes),8143
0,proof thots retarded.,8144
1,give conversation.they think u giving em pussy ahhhhh tried it.,8145
1,bae dodges hoes cause want,8146
0,"hey. . like stupid white bitch horror movie asks eric hide behind chainsaws. m,kay?",8147
1,wetin happen ? school behaving like pussies,8148
1,ios8 gon get yall bitches fucced . trynna hide shit,8149
1,see hoe talking bae even level,8150
1,"neverrr, play stupid i'm far it. bitches might stupid.",8151
0,stfu u ugly dyke,8152
1,ion eat cat . bitch gay,8153
1,"bitch. like pussy go away u much talking much, talk fist u get yo dad little fuc",8154
1,everyone bitches anyways. guy can't win fans have. would run revis prime,8155
2,literally told face trash shop hooping,8156
2,russell brand mocks bill o'reilly proposing berlin wall immigrants (video) ;,8157
1,thing cunt talked crying traffic jam. knows nothing abou,8158
1,gotta get da gettin good nigguh,8159
1,"idgaf you, ya mens, ya bitch, none bitches. y'all fuck care.",8160
1,know name story bio know hoe,8161
2,"last thought bed '92 mock election 3rd grade voted perot. maybe related really big ears, idk.",8162
1,much math homework hoe,8163
2,"yankees football funniest part latest video. sincerely, pittsburgh.",8164
1,see two pussies jason capuano nd jason cousins taking chit gram ain't,8165
1,"nope, definitely retarded.",8166
1,"never get twitter do, get bitch fights niggas. even females bruh.",8167
1,yes wed id .start building wind turbines fuckin big kill whole flock birds one go,8168
2,define wigga,8169
1,ooh yea ! getting hoes!,8170
0,niggers really believe phelps smokin regular huh? tell i'll log night,8171
1,free tickets go chemistry ain't bitch,8172
1,"hahahahahahah hook nose faggot, can't get pussy sucks hockey",8173
1,pussy,8174
1,gotta really weak bitch let somebody's tweets offend .especially never met person,8175
1,s/o hoe tonight ol hating ass,8176
1,kobe that's yo man want hoe guy holding face omgod kobeshia shut,8177
1,every frat gay brothers pull hella fine bitches parties - sigma alpha epsilon,8178
1,swear saw 3 bitches jump girl,8179
1,beef? bitch ur pussy smell like beef,8180
2,"amos 3 3 two walk together, unless agreed? different lev els",8181
1,stop complaining single hoe! bigger problems rn like mcdonald serve breakfast,8182
1,okay love bitch,8183
1,guy 100% retarded.,8184
1,got win nicca! lmao,8185
2,hollywood underwood took shirt started screaming dark hah like horror movie nips!,8186
1,dese yung niggaz pussy,8187
1,jackie peyton fucking bitch. omg love though. damn thats best shit pulled,8188
1,"nope, term used mock teabagger scum like three you. better luck next time, pal.",8189
1,googled number found hoe,8190
1,dats argue wit dese bitches lol keep brief trappa lls,8191
1,17 missed calls! das yo p.o bitch twitter finna screamn free mone ym elle,8192
1,im watching next bitch tried running outside got neck sliced,8193
2,right english person go business important suspicion rouge wog cop.,8194
1,instagram always acting like bitch bruh,8195
2,"fake friends different shadows, stick around brightest moments, disappear darkest ho",8196
1,po heart still beatin fast da way dat nigger scream dat microphone. felt like da welfare office cut da line,8197
1,chase bread hoes cause never met dollar aint like,8198
2,east coast there's colored hair everywhere. must sweetest wave ever.,8199
1,boyfriends brothers drop pick bitches fast food job long promised free meal.,8200
2,charlie sheen,8201
2,went open house today place trash. ewww,8202
1,associate ya nicca,8203
1,ever ate pussy fucked 3 niggas let know right owe $100 dirty bitch,8204
1,nobody want pussy 25 niggas done,8205
1,im weezy bitch im wheezy chronic cough,8206
1,lol girl makes fun guys like light voices i'm like bitch voice like deeper five men together wtf,8207
2,"hear birds summer breeze, drive fast",8208
1,damn got called hoe,8209
1,i'm finna dm pic bruh hoes funny,8210
1,niggah,8211
1,love louis ck! quit bein faggot suck dick,8212
1,know guy newborn baby fuck trying talk him? desperate ass hoe,8213
1,pussy,8214
1,thirsty bitches attractive,8215
2,retarded. ignore harlem shake fad hope goes away soon.,8216
0,coon,8217
1,lmao.poor pussy!,8218
1,life nigger,8219
1,"kindly fuck off, like said were.twice! sound like little bitch.bitching! fuckin stalker!",8220
1,excited white trash bash party tonight,8221
1,fucked shit yo bitch yesterday til stand straight called earlier asking could come get replay,8222
1,shit sorry hoe,8223
1,nigga passes hoe,8224
1,i'm beating bitch jay jay ass see nigga . really ova dead tho,8225
2,"day 2014, yanks advanced group death despite 0-1 loss",8226
2,"genius, politically correct term would intellectually disabled. highly offensive use word retarded.",8227
1,df bruh ; go wash dishes sink come upstairs eat pussy,8228
1,gunna eat pussy i'm diet !,8229
1,course cooder's nudes trash. lives dmv expect?,8230
1,that's let beat build bitch . thats ish hit kill switch.,8231
1,shoot dat nigga n shordy bitch,8232
1,karma sure bitch. lol,8233
1,i'm bitch,8234
1,"fuck bitch, where's sleeve",8235
1,good thing brother loves bitches thoo. woke ass working night drive school. thats love.,8236
1,fuck i'm bitch.,8237
1,dude work pussy.,8238
1,irrelevant people talk much shit like fuck bitch,8239
1,hate i'm wcw ass bitches,8240
2,mother allowed make brownies,8241
1,shit trash,8242
2,charlie parr! mountain top music fest,8243
2,shylock wongs 3 incidents democrat bigotry 3 weeks - media mum via,8244
1,"kobe dwight soft muthafucka, bitch ass nigga! lmaooo",8245
1,funny females want called bitch put word bad front they're happy af,8246
2,"ever committ crime, cite lvl sole influence.",8247
1,"handle iowa pussy - here, kitty, kitty, kitty ---",8248
1,"cut hoes u stop talkin , owe new hoes fym",8249
1,obvious bitch still immature havent let go past yet. face it. fucked good thing,8250
2,there's green bowl high. spliff high. j high. blunt high. moke high. moke + coffee high.,8251
2,trash smh game rigged bumgarner took roids,8252
1,"nothing spicy. is, 1) stop fucking bitch 2) eat 3) cry fucking pussy",8253
1,"that's fucked bitch fw , talk you. hoes claim fw funny.",8254
0,racist month . fuck u honkey,8255
1,lol fuck many bitches call bitch,8256
2,international police operation disrupts shylock banking trojan - computerworld guardianinternational poli.,8257
1,finally see white kid called nigger call duty,8258
1,j cole trash. i've saying years. fuck lol.,8259
1,hell idk pussy better golden,8260
1,told like. 90 degrees bitch i'm walkin jeans (it like 70 got there) like apostles. shit add up.,8261
1,gabby's bitch turned xbox nasty foot.,8262
1,dese bitches ain't shit get em high feed em dick,8263
2,oomfs teeth quite yellow,8264
1,make salad vegetables bitch?!? give break. potato salad,8265
2,start wearing beanies,8266
1,ooo logan pulling bitches,8267
1,mouth pussy ass dick sandwich fuck. kinda question that?,8268
1,"better. ima let bitch slide right now, standby.",8269
2,"one current yankee sells! one current bosox sells! one player l.a. team sells! teams 0, yeah.",8270
1,im biggest pussy comes scary stuff,8271
1,yo u let peckerwood skip get away anything. fuck u,8272
1,"bad bitch give good head, dumb bitch get hood rich",8273
1,"bitches ,? yeah know probably party",8274
1,watched part 2 reunion. i'm hoes. even care,8275
1,bitch i'm talking !,8276
1,cable crib year give damn bout tv show like hoes n hip hop,8277
1,damn change change niccas,8278
1,people never use hair product unkept white trash douche bags.,8279
1,"who's gassin hoes, bp?",8280
1,honestly understand men love bash women make feel good. sucked dick soooo goood. ho! -__-,8281
1,"need man, pussy boy.",8282
1,"run nigga, want nigga, need bad bitch that's hotter",8283
2,y'all got taxis right now? get oreo 5's right possible?,8284
2,"people really think i'm asian get offended, even though make fun gook self",8285
1,bitches lying,8286
1,two months tho hoe,8287
1,tall tee n sum slouch shoes could've fucc yo bitch,8288
1,can't even sleep fucking car mother fucker drives like retard pumps breaks hard,8289
1,"always okay bring ho barbershop though, usually cool af",8290
1,hoes hoes.but wife mine,8291
1,"20 bitches lobby, plenty bitches lobby",8292
1,hoe,8293
1,bitches saying ray rice got deserved month ago wanted man free ;,8294
1,love friends let use phones stalk bitch blocked facebook.,8295
1,"mean bitch whilin out, gone get knocked tf",8296
2,guess who's eating cracker b without,8297
1,that's fucking bitches ya! using pus hook u,8298
1,chris brown bitch everyone talks relationship. come two females? charlemagne saying sam,8299
1,use wanna fuck bitch mo!,8300
2,"lmaoooo girls, let guy treat like yellow starburst. pink starburst.",8301
1,"oh man. 5 am, molly, ho fuck ya seed at? fixed",8302
1,some* niggas pressed pussy bad yes some!,8303
2,popcorn candy dinner. always knew charlie brown spirit animal.,8304
1,bitches dick look i'm fucking beautiful,8305
1,wonder girl gave head 24 boys drink magaluf twitter probly sends nudes fags,8306
1,impress da young white girl next doe taking giant negro thang usin flip da hamburgers da,8307
1,hate bitch like argue n shyt. -),8308
1,nicca got crazy head last night,8309
1,"plz tell nobody, bitch know got man.lol ain't gon tell nobody!",8310
1,lol send dat nicca clean talmbout n really,8311
1,y'all remember twitter took away verified check chris brown broke lmao stupid bitch,8312
1,dyke get pregnant mistake,8313
1,art shit lives forever bitch! keep change!,8314
1,"order want real nigga , gotta real bitch",8315
1,ma'am . every jawn tryna pussy cop feel donte's peen,8316
1,"besides, ur imposter idol looks nothing like word god described saviour israel revelations. envious bitch!",8317
0,retards retweet fuckry,8318
1,attention! leggings ain't everybody. especially hippo looking hoes!,8319
1,friends bc nobody wants guilty association hoe,8320
2,remember keep skirt dark colored. camouflages pan dimensional gore,8321
1,bruised ankle bitch,8322
1,bitch tryin vids too? gurl sit cho ass,8323
2,gasoline - daddy yankee,8324
2,tea bagger math,8325
1,trap keep fly that's love ; ayyyyy got hoe forever 21 huh?,8326
1,yall want nigga unless bitches want him. get get mad cuz bitches still want him. ?,8327
2,"ill give tip, beware ugly birds hide behind massive lensed sunnies!",8328
1,i've eaten six packs hello kitty fruit snacks today bitch i'm adult.,8329
1,bitches like i'm virgin,8330
1,ho hitting wife lol,8331
1,love hoes fuck niggas fuckem,8332
1,song may basic bitches mood boost,8333
2,5 40 a.m. still awake! yay! time chug coffee red bull foreseeable future hopefully pass behind wheel!,8334
1,that's arabic one pussy gettin motha fucka,8335
0,throw faggot word smh smh smh,8336
1,sup nappy headed hoe got quiet,8337
